feature_index,feature_name,importance
f7,ext_rad,83350.515625
f61,species_functional_group_code,41544.8046875
f21,leaf_area_index,33699.734375
f17,tree_density,27794.841796875
f54,igbp_class_code,23313.427734375
f19,stand_height,19899.900390625
f33,stomatal_control_index,14440.3095703125
f12,mean_annual_temp,10517.583984375
f13,mean_annual_precip,9238.1064453125
f63,clay_percentage,8637.37109375
f45,aridity_index,8024.462890625
f41,pl_bark_thick,7021.958984375
f1,rh,5620.66552734375
f15,basal_area,5278.89990234375
f23,temp_humidity_ratio,5212.71435546875
f9,longitude,4475.1787109375
f28,n_trees,4387.8466796875
f64,sand_percentage,4270.81982421875
f16,temp_deviation,3986.34228515625
f2,vpd,3939.219970703125
f44,latitude_abs,3857.81005859375
f39,pl_height,3582.44775390625
f10,elevation,3491.35888671875
f14,stand_age,3142.366455078125
f57,growth_condition_code,3096.771484375
f48,igbp_code,3033.998046875
f18,vpd_ppfd_interaction,2995.327880859375
f55,soil_texture_code,2666.070556640625
f43,pl_sapw_depth,2351.519287109375
f38,pl_dbh,2214.1015625
f8,latitude,2186.3701171875
f42,pl_sapw_area,2142.427978515625
f30,radiation_temp_interaction,2115.89697265625
f56,terrain_code,1946.402099609375
f50,tree_volume_index,1932.6837158203125
f37,pl_age,1904.28125
f20,vpd_ta_interaction,1875.75244140625
f4,ppfd_in,1870.800048828125
f59,tree_size_class_code,1787.5426025390625
f65,silt_percentage,1735.46923828125
f47,biome_code,1648.1597900390625
f24,soil_depth,1644.294677734375
f49,social_status_code,1542.2537841796875
f46,leaf_habit_code,1491.0595703125
f40,pl_leaf_area,1246.0924072265625
f60,tree_age_class_code,1183.5648193359375
f26,light_efficiency,1104.89697265625
f27,temp_soil_interaction,1074.888916015625
f62,swc_shallow,1058.641357421875
f11,ppfd_efficiency,977.4385375976562
f58,pl_social_code,923.7258911132812
f22,stomatal_conductance_proxy,904.8359375
f3,sw_in,830.2741088867188
f0,ta,822.5396728515625
f35,sapwood_leaf_ratio,761.1066284179688
f32,humidity_soil_interaction,696.5025024414062
f6,precip,667.1026611328125
f25,water_stress_index,533.257080078125
f5,ws,425.8645935058594
f31,wind_stress,366.81488037109375
f29,wind_vpd_interaction,350.0632019042969
