feature_index,feature_name,importance
f31,leaf_habit_code,208925.1875
f20,soil_depth,30822.84765625
f40,terrain_code,13455.6044921875
f44,tree_age_class_code,9796.7666015625
f13,basal_area,5885.97998046875
f15,stand_height,5775.552734375
f45,species_functional_group_code,5183.212890625
f7,latitude,2822.590576171875
f29,latitude_abs,1560.6114501953125
f8,longitude,1476.6505126953125
f34,social_status_code,1370.2889404296875
f22,pl_age,1334.6402587890625
f14,tree_density,1210.792236328125
f35,sapwood_leaf_ratio,1159.052001953125
f42,pl_social_code,1156.778564453125
f6,ext_rad,1109.390380859375
f47,ppfd_in,1059.465576171875
f28,pl_sapw_depth,1034.6607666015625
f12,stand_age,917.81201171875
f2,vpd,811.9869384765625
f25,pl_leaf_area,795.8689575195312
f11,mean_annual_precip,791.4336547851562
f18,sand_percentage,789.17138671875
f26,pl_bark_thick,767.4978637695312
f10,mean_annual_temp,618.0809936523438
f27,pl_sapw_area,598.0712890625
f23,pl_dbh,564.2052612304688
f9,elevation,553.9121704101562
f24,pl_height,547.5140380859375
f38,igbp_class_code,434.36669921875
f46,sw_in,414.7740173339844
f5,swc_shallow,411.12994384765625
f36,tree_volume_index,371.04193115234375
f3,ws,366.4967346191406
f17,clay_percentage,357.6379089355469
f19,silt_percentage,310.53033447265625
f39,soil_texture_code,287.04595947265625
f16,leaf_area_index,274.7130432128906
f4,precip,250.13487243652344
f33,igbp_code,220.7368927001953
f0,ta,215.47784423828125
f1,rh,191.7750701904297
f41,growth_condition_code,127.51657104492188
f30,aridity_index,120.65594482421875
f43,tree_size_class_code,102.05785369873047
f21,n_trees,80.74478912353516
