feature_index,feature_name,importance
f59,igbp_code,60089.16015625
f46,aridity_index_legacy,35403.4140625
f33,stomatal_control_index,30695.173828125
f14,vpd_ppfd_interaction,19938.447265625
f66,soil_texture_code,16123.85546875
f25,leaf_area_index,16018.998046875
f24,stand_height,11512.890625
f57,leaf_habit_code,10876.0888671875
f29,radiation_temp_interaction,10241.189453125
f72,species_functional_group_code,9400.4296875
f74,clay_percentage,7392.21240234375
f13,mean_annual_precip,6684.646484375
f8,latitude,6376.53271484375
f42,pl_bark_thick,6079.48876953125
f27,soil_depth,5511.75634765625
f21,tree_density,4784.20166015625
f31,n_trees,4477.837890625
f17,stand_age,3990.17236328125
f19,basal_area,3917.56103515625
f44,pl_sapw_depth,3840.520263671875
f40,pl_height,3397.865478515625
f45,latitude_abs,2933.15869140625
f10,longitude,2624.572509765625
f54,net_shortwave_radiation,2139.246337890625
f67,terrain_code,2110.302001953125
f18,temp_humidity_ratio,1898.52490234375
f43,pl_sapw_area,1786.5133056640625
f75,sand_percentage,1713.343505859375
f38,pl_age,1679.250732421875
f12,mean_annual_temp,1499.4371337890625
f58,biome_code,1416.1719970703125
f7,ext_rad,1357.3072509765625
f47,ext_rad_fao56,1314.3614501953125
f39,pl_dbh,1309.3223876953125
f61,tree_volume_index,1301.8453369140625
f60,social_status_code,1276.8203125
f56,net_radiation,1269.861572265625
f2,vpd,1251.362548828125
f26,temp_soil_interaction,1247.0833740234375
f36,sapwood_leaf_ratio,1244.5872802734375
f16,vpd_ta_interaction,1204.9371337890625
f11,elevation,1119.4149169921875
f73,swc_shallow,1109.0318603515625
f65,igbp_class_code,1081.9698486328125
f69,pl_social_code,931.067626953125
f50,sat_vapor_pressure_kpa,906.3906860351562
f68,growth_condition_code,901.8006591796875
f51,slope_vapor_pressure_curve,892.457275390625
f76,silt_percentage,878.82470703125
f48,daylight_hours,797.0227661132812
f4,ppfd_in,785.7360229492188
f41,pl_leaf_area,732.130859375
f23,light_efficiency,652.4451904296875
f71,tree_age_class_code,592.8783569335938
f49,pet_oudin_mm_day,558.338623046875
f9,ppfd_efficiency,521.0287475585938
f30,humidity_soil_interaction,498.2763977050781
f1,rh,472.6864929199219
f20,water_stress_index,433.7484436035156
f52,air_pressure_kpa,344.1956481933594
f70,tree_size_class_code,338.9683532714844
f77,swc_deep,337.87066650390625
f34,light_efficiency_ext,337.1531066894531
f28,wind_vpd_interaction,308.909423828125
f22,stomatal_conductance_proxy,303.6533508300781
f3,sw_in,257.43695068359375
f53,psychrometric_constant,227.12353515625
f55,net_longwave_radiation,219.47190856933594
f0,ta,213.3638458251953
f15,temp_deviation,197.90171813964844
f32,wind_stress,153.13134765625
f5,ws,145.3092041015625
f6,precip,58.647647857666016
