feature_index,feature_name,importance
f45,mean_annual_temp,332778.1875
f102,latitude_abs,129327.234375
f365,species_functional_group_code,58051.69140625
f7,ext_rad,55252.00390625
f359,soil_texture_code,39735.1328125
f2,vpd,37304.74609375
f42,temp_humidity_ratio,32020.6953125
f370,basal_area,22941.177734375
f110,tree_volume_index,20068.51171875
f39,latitude,19855.8984375
f26,is_summer,17502.537109375
f34,solar_hour_cos,17457.205078125
f305,sw_in_lag_1h,17238.9765625
f18,month_cos,14978.9482421875
f41,longitude,14364.7275390625
f1,rh,12996.5888671875
f56,stomatal_control_index,12860.0400390625
f234,precip_std_24h,12093.2734375
f44,water_stress_index,11419.6845703125
f368,sand_percentage,11350.91015625
f101,pl_sapw_depth,10997.8369140625
f38,vpd_ppfd_interaction,10971.6298828125
f98,rh_mean_3h,9886.5009765625
f350,precip_cum_24h,9551.548828125
f270,ppfd_in_max_72h,9504.34765625
f264,ppfd_in_std_24h,9301.296875
f43,elevation,7244.11474609375
f371,tree_density,7046.755859375
f369,silt_percentage,6755.60009765625
f337,vpd_rate_24h,6609.79833984375
f51,wind_vpd_interaction,6257.86962890625
f97,pl_bark_thick,6004.35546875
f8,hour,5938.7353515625
f27,is_autumn,5511.33251953125
f100,pl_sapw_area,5347.00439453125
f136,rh_range_720h,5192.771484375
f363,tree_size_class_code,5087.39208984375
f192,sw_in_mean_720h,5004.103515625
f336,vpd_rate_6h,4993.39501953125
f53,radiation_temp_interaction,4482.89208984375
f282,ppfd_in_mean_720h,4289.76513671875
f135,rh_max_720h,4196.1748046875
f173,sw_in_mean_24h,4175.68359375
f222,ws_mean_720h,4145.525390625
f372,leaf_area_index,4108.55322265625
f137,vpd_mean_3h,4101.099609375
f28,is_winter,4037.161865234375
f94,pl_dbh,3876.46142578125
f224,ws_min_720h,3799.555419921875
f256,precip_range_720h,3737.921630859375
f255,precip_max_720h,3606.131103515625
f11,year,3582.4462890625
f134,rh_min_720h,3565.18017578125
f46,mean_annual_precip,3449.2080078125
f276,ppfd_in_range_168h,3398.087890625
f299,vpd_lag_1h,3073.7451171875
f329,ta_rate_1h,3069.740234375
f231,precip_mean_12h,3062.69970703125
f165,vpd_max_720h,2963.6640625
f289,ta_lag_3h,2956.9091796875
f175,sw_in_mean_48h,2931.790283203125
f229,precip_mean_6h,2902.111572265625
f130,rh_max_336h,2869.33056640625
f284,ppfd_in_min_720h,2856.280517578125
f348,ppfd_in_rate_6h,2839.584716796875
f330,ta_rate_6h,2806.06298828125
f16,day_cos,2734.330810546875
f36,solar_day_cos,2733.90234375
f286,ppfd_in_range_720h,2620.00634765625
f164,vpd_min_720h,2615.6474609375
f95,pl_height,2499.37744140625
f31,solar_hour,2487.1884765625
f40,vpd_ta_interaction,2377.30859375
f25,is_spring,2329.664306640625
f223,ws_std_720h,2328.7626953125
f159,vpd_min_336h,2234.432373046875
f383,swc_shallow_mean_72h,2233.9931640625
f283,ppfd_in_std_720h,2230.0390625
f55,stand_height,2165.607177734375
f103,aridity_index,2158.14599609375
f23,is_afternoon,2131.715576171875
f90,ta_min_720h,2119.85888671875
f362,pl_social_code,2108.019287109375
f265,ppfd_in_mean_48h,2099.364013671875
f54,stand_age,2070.2548828125
f48,stomatal_conductance_proxy,2042.4566650390625
f124,rh_min_168h,1954.7347412109375
f185,sw_in_max_168h,1909.9620361328125
f285,ppfd_in_max_720h,1867.90966796875
f57,soil_depth,1843.1778564453125
f225,ws_max_720h,1841.82666015625
f252,precip_mean_720h,1834.651123046875
f132,rh_mean_720h,1816.767578125
f161,vpd_range_336h,1805.2476806640625
f33,solar_hour_sin,1794.2567138671875
f35,solar_day_sin,1757.2119140625
f32,solar_day_of_year,1737.7183837890625
f358,igbp_class_code,1728.576904296875
f253,precip_std_720h,1722.579833984375
f347,ppfd_in_rate_1h,1712.03955078125
f62,sapwood_leaf_ratio,1701.0955810546875
f196,sw_in_range_720h,1679.9368896484375
f226,ws_range_720h,1678.1685791015625
f96,pl_leaf_area,1643.0478515625
f293,rh_lag_1h,1636.6600341796875
f14,hour_cos,1635.5906982421875
f29,hours_since_sunrise,1626.00439453125
f139,vpd_mean_6h,1619.703369140625
f92,ta_range_720h,1589.1976318359375
f193,sw_in_std_720h,1578.0771484375
f17,month_sin,1563.3902587890625
f219,ws_min_336h,1550.414794921875
f13,hour_sin,1539.026611328125
f195,sw_in_max_720h,1529.617431640625
f77,ta_range_72h,1529.485595703125
f334,rh_rate_24h,1480.8697509765625
f227,precip_mean_3h,1477.45849609375
f141,vpd_mean_12h,1444.3966064453125
f9,day_of_year,1426.8533935546875
f106,rh_mean_6h,1425.0020751953125
f398,swc_shallow_mean_720h,1378.4586181640625
f174,sw_in_std_24h,1363.986328125
f194,sw_in_min_720h,1361.9400634765625
f70,ta_std_24h,1350.06689453125
f6,ppfd_in,1337.6112060546875
f154,vpd_min_168h,1329.030029296875
f191,sw_in_range_336h,1327.2728271484375
f162,vpd_mean_720h,1306.06103515625
f30,hours_since_sunset,1301.3475341796875
